Customer Internal ID,Customer Number,Subscription Name,Subscription Internal ID,DR District ID,State Date,End Date
972003,C071713,2024-01-05 - 2025-01-05,14106,43958,01/05/2024,01/05/2025
972003,C071713,2025-01-07 - 2026-01-07,17167,43958,01/07/2025,01/07/2026
335850,C056093,2023-01-09 - 2024-01-09,11496,43972,01/09/2023,01/09/2024
335850,C056093,2024-01-10 - 2025-01-10,14086,43972,01/10/2024,01/10/2025
335850,C056093,2025-01-11 - 2026-01-11,16762,43972,01/11/2025,01/11/2026
972109,C071768,2023-01-10 - 2024-01-10,11507,43980,01/10/2023,01/10/2024
972109,C071768,2024-08-13 - 2025-08-13,15699,43980,08/13/2024,08/13/2025
149447,C053122,2020-08-24 - 2021-07-31,995,36540,08/24/2020,07/31/2021
149447,C053122,2021-08-01 - 2022-08-07,6110,36540,08/01/2021,08/07/2022
149447,C053122,2022-08-08 - 2023-08-04,9444,36540,08/08/2022,08/04/2023
149447,C053122,2023-08-05 - 2024-08-05,11713,36540,08/05/2023,08/05/2024
149447,C053122,2024-08-06 - 2025-07-27,14957,36540,08/06/2024,07/27/2025
149447,C053122,2025-07-28 - 2026-08-31,17299,36540,07/28/2025,08/31/2026
833672,C062470,2020-08-15 - 2021-07-31,2132,37451,08/15/2020,07/31/2021
833672,C062470,2021-08-01 - 2022-08-01,6068,37451,08/01/2021,08/01/2022
833672,C062470,2022-08-09 - 2023-08-23,10367,37451,08/09/2022,08/23/2023
833672,C062470,2023-08-24 - 2024-08-31,10917,37451,08/24/2023,08/31/2024
833672,C062470,2024-09-10 - 2025-07-21,16012,37451,09/10/2024,07/21/2025
833672,C062470,2025-07-22 - 2026-08-31,18226,37451,07/22/2025,08/31/2026
972230,C071827,2023-01-17 - 2024-01-17,11536,43999,01/17/2023,01/17/2024
972230,C071827,2024-04-09 - 2025-04-09,14830,43999,04/09/2024,04/09/2025
972230,C071827,2025-08-07 - 2026-08-07,18732,43999,08/07/2025,08/07/2026
972326,C071856,2023-01-20 - 2024-01-20,11548,44007,01/20/2023,01/20/2024
972326,C071856,2024-01-24 - 2025-01-24,14241,44007,01/24/2024,01/24/2025
972326,C071856,2025-03-07 - 2026-03-07,17713,44007,03/07/2025,03/07/2026
957591,C064862,2023-01-20 - 2024-01-20,11549,44008,01/20/2023,01/20/2024
957591,C064862,2024-01-21 - 2025-01-21,14111,44008,01/21/2024,01/21/2025
957591,C064862,2025-02-24 - 2026-02-24,17620,44008,02/24/2025,02/24/2026
713229,C060544,2020-10-07 - 2021-08-23,3198,38249,10/07/2020,08/23/2021
713229,C060544,2021-08-24 - 2022-08-24,7525,38249,08/24/2021,08/24/2022
713229,C060544,2022-09-12 - 2023-08-31,10723,38249,09/12/2022,08/31/2023
713229,C060544,2023-09-01 - 2024-08-31,12014,38249,09/01/2023,08/31/2024
713229,C060544,2024-10-22 - 2025-08-31,16543,38249,10/22/2024,08/31/2025
713229,C060544,2025-09-01 - 2026-08-31,17848,38249,09/01/2025,08/31/2026
972416,C071904,2023-01-25 - 2024-01-25,11576,44031,01/25/2023,01/25/2024
972416,C071904,2024-01-26 - 2025-01-26,14203,44031,01/26/2024,01/26/2025
972416,C071904,2025-01-28 - 2026-01-28,17334,44031,01/28/2025,01/28/2026
972416,C071904,2026-01-29 - 2026-07-02,18534,44031,01/29/2026,07/02/2026
972462,C071928,2023-01-26 - 2024-01-26,11580,44035,01/26/2023,01/26/2024
972462,C071928,2024-01-27 - 2025-01-27,14223,44035,01/27/2024,01/27/2025
972462,C071928,2025-01-30 - 2026-01-30,17344,44035,01/30/2025,01/30/2026
187846,C054111,2023-01-30 - 2024-01-30,11604,44053,01/30/2023,01/30/2024
187846,C054111,2024-07-09 - 2025-07-09,15475,44053,07/09/2024,07/09/2025
31943,C048788,2023-02-02 - 2024-02-02,11624,44063,02/02/2023,02/02/2024
31943,C048788,2024-02-03 - 2025-02-03,14230,44063,02/03/2024,02/03/2025
31943,C048788,2025-02-10 - 2026-02-10,17510,44063,02/10/2025,02/10/2026
972842,C072048,2023-02-06 - 2024-02-06,11640,44075,02/06/2023,02/06/2024
972842,C072048,2024-02-07 - 2025-02-07,14225,44075,02/07/2024,02/07/2025
972842,C072048,2025-02-08 - 2026-02-21,17593,44075,02/08/2025,02/21/2026
33406,C018409,2023-02-07 - 2024-02-07,11644,44076,02/07/2023,02/07/2024
33406,C018409,2024-08-12 - 2025-08-12,15675,44076,08/12/2024,08/12/2025
843497,C062650,2021-02-04 - 2022-02-04,4769,39602,02/04/2021,02/04/2022
843497,C062650,2022-02-05 - 2023-02-05,9161,39602,02/05/2022,02/05/2023
843497,C062650,2023-02-08 - 2024-02-08,11650,39602,02/08/2023,02/08/2024
843497,C062650,2024-02-09 - 2025-02-09,14385,39602,02/09/2024,02/09/2025
843497,C062650,2025-02-12 - 2026-02-12,17529,39602,02/12/2025,02/12/2026
21919,C001838,2023-02-13 - 2023-08-31,11663,44089,02/13/2023,08/31/2023
21919,C001838,2024-06-12 - 2025-08-31,15319,44089,06/12/2024,08/31/2025
972790,C072026,2024-02-13 - 2025-08-31,14417,45990,02/13/2024,08/31/2025
972935,C072103,2023-02-13 - 2024-02-13,11661,44088,02/13/2023,02/13/2024
972935,C072103,2024-02-14 - 2025-02-14,14228,44088,02/14/2024,02/14/2025
972935,C072103,2025-03-11 - 2026-03-11,17742,44088,03/11/2025,03/11/2026
973354,C072272,2023-02-13 - 2024-02-13,11746,44153,02/13/2023,02/13/2024
973354,C072272,2024-02-14 - 2025-02-14,14237,44153,02/14/2024,02/14/2025
973354,C072272,2025-02-15 - 2025-08-31,16179,44153,02/15/2025,08/31/2025
962940,C067564,2023-02-13 - 2024-02-13,11664,44090,02/13/2023,02/13/2024
962940,C067564,2024-02-14 - 2025-02-14,14408,44090,02/14/2024,02/14/2025
962940,C067564,2025-02-20 - 2026-02-20,17587,44090,02/20/2025,02/20/2026
973051,C072148,2023-02-16 - 2024-02-16,11680,43940,02/16/2023,02/16/2024
973051,C072148,2024-07-08 - 2025-07-08,15460,43940,07/08/2024,07/08/2025
213870,C054576,2023-02-21 - 2024-02-21,11690,44111,02/21/2023,02/21/2024
213870,C054576,2024-04-30 - 2025-04-30,14995,44111,04/30/2024,04/30/2025
973109,C072181,2023-02-21 - 2024-02-21,11693,44113,02/21/2023,02/21/2024
973109,C072181,2024-02-22 - 2025-02-22,14382,44113,02/22/2024,02/22/2025
973109,C072181,2025-02-23 - 2026-02-23,17592,44113,02/23/2025,02/23/2026
973116,C072187,2023-02-22 - 2024-02-22,11700,44118,02/22/2023,02/22/2024
973116,C072187,2024-02-23 - 2025-02-23,14217,44118,02/23/2024,02/23/2025
973116,C072187,2025-04-30 - 2026-04-30,18113,44118,04/30/2025,04/30/2026
973205,C072236,2023-07-14 - 2024-07-14,12379,44060,07/14/2023,07/14/2024
973205,C072236,2024-10-18 - 2025-10-18,16510,44060,10/18/2024,10/18/2025
973265,C072251,2020-08-15 - 2021-07-31,2132,37451,08/15/2020,07/31/2021
973265,C072251,2021-08-01 - 2022-08-01,6068,37451,08/01/2021,08/01/2022
973265,C072251,2022-08-09 - 2023-08-23,10367,37451,08/09/2022,08/23/2023
973265,C072251,2023-08-24 - 2024-08-31,10917,37451,08/24/2023,08/31/2024
973265,C072251,2024-09-10 - 2025-07-21,16012,37451,09/10/2024,07/21/2025
973265,C072251,2025-07-22 - 2026-08-31,18226,37451,07/22/2025,08/31/2026
973420,C072302,2023-03-06 - 2024-03-06,11740,44148,03/06/2023,03/06/2024
973420,C072302,2024-03-14 - 2025-08-31,14639,44148,03/14/2024,08/31/2025
18284,C019519,2020-10-01 - 2021-07-31,1969,37330,10/01/2020,07/31/2021
18284,C019519,2021-08-01 - 2022-08-01,6432,37330,08/01/2021,08/01/2022
18284,C019519,2022-08-02 - 2023-08-31,9746,37330,08/02/2022,08/31/2023
18284,C019519,2024-09-01 - 2025-08-31,14374,37330,09/01/2024,08/31/2025
973320,C072259,2023-08-11 - 2024-08-11,12562,44599,08/11/2023,08/11/2024
973320,C072259,2024-08-12 - 2025-08-12,12563,44599,08/12/2024,08/12/2025
6452,C002899,2023-03-16 - 2024-03-16,11779,44178,03/16/2023,03/16/2024
6452,C002899,2024-03-17 - 2025-08-31,14598,44178,03/17/2024,08/31/2025
21674,C048394,2023-03-14 - 2024-03-14,11770,44173,03/14/2023,03/14/2024
21674,C048394,2024-03-15 - 2025-03-15,14609,44173,03/15/2024,03/15/2025
972249,C071840,2023-03-16 - 2024-03-16,11777,44176,03/16/2023,03/16/2024
972249,C071840,2024-03-17 - 2024-08-31,14614,44176,03/17/2024,08/31/2024
972249,C071840,2024-09-01 - 2025-08-31,14615,44176,09/01/2024,08/31/2025
201227,C054396,2020-09-16 - 2021-07-31,1626,37049,09/16/2020,07/31/2021
201227,C054396,2021-08-01 - 2022-08-01,6826,37049,08/01/2021,08/01/2022
201227,C054396,2022-09-28 - 2023-08-31,10907,37049,09/28/2022,08/31/2023
201227,C054396,2023-10-16 - 2024-10-16,13539,37049,10/16/2023,10/16/2024
201227,C054396,2025-02-04 - 2026-02-04,17462,37049,02/04/2025,02/04/2026
973791,C072435,2023-03-24 - 2024-03-24,11811,43273,03/24/2023,03/24/2024
973791,C072435,2024-04-11 - 2025-04-11,14846,43273,04/11/2024,04/11/2025
973793,C072437,2023-03-27 - 2024-03-27,11814,44204,03/27/2023,03/27/2024
973793,C072437,2024-03-28 - 2025-03-28,14196,44204,03/28/2024,03/28/2025
955863,C064229,2023-06-12 - 2024-08-31,12228,44458,06/12/2023,08/31/2024
955863,C064229,2025-01-16 - 2025-06-30,17243,44458,01/16/2025,06/30/2025
955863,C064229,2025-07-01 - 2026-06-30,18676,44458,07/01/2025,06/30/2026
29676,C029118,2020-09-25 - 2021-07-31,1787,37188,09/25/2020,07/31/2021
29676,C029118,2021-09-28 - 2022-09-28,8073,37188,09/28/2021,09/28/2022
29676,C029118,2022-09-29 - 2023-08-31,10204,37188,09/29/2022,08/31/2023
29676,C029118,2023-11-08 - 2024-11-08,13740,37188,11/08/2023,11/08/2024
29676,C029118,2024-11-11 - 2025-08-31,16741,37188,11/11/2024,08/31/2025
29676,C029118,2025-09-01 - 2026-08-31,17946,37188,09/01/2025,08/31/2026
974219,C072639,2020-10-13 - 2021-07-31,2330,37587,10/13/2020,07/31/2021
974219,C072639,2021-08-01 - 2022-10-26,6370,37587,08/01/2021,10/26/2022
974219,C072639,2022-10-27 - 2023-08-31,10820,37587,10/27/2022,08/31/2023
974219,C072639,2023-09-01 - 2024-08-31,11950,37587,09/01/2023,08/31/2024
974219,C072639,2024-09-01 - 2025-08-31,15734,37587,09/01/2024,08/31/2025
974548,C072811,2020-10-06 - 2021-10-06,2106,37431,10/06/2020,10/06/2021
974548,C072811,2021-10-07 - 2021-10-25,8492,37431,10/07/2021,10/25/2021
974548,C072811,2021-10-26 - 2022-10-26,8493,37431,10/26/2021,10/26/2022
974548,C072811,2024-03-22 - 2025-03-22,14711,37431,03/22/2024,03/22/2025
974286,C072674,2023-05-31 - 2024-05-31,12148,44407,05/31/2023,05/31/2024
974286,C072674,2024-06-01 - 2025-06-01,15144,44407,06/01/2024,06/01/2025
27201,C005521,2023-04-26 - 2024-08-31,11968,44300,04/26/2023,08/31/2024
27201,C005521,2024-09-01 - 2025-08-31,15065,44300,09/01/2024,08/31/2025
27201,C005521,2025-09-01 - 2026-08-31,18323,44300,09/01/2025,08/31/2026
29201,C024575,2020-10-09 - 2021-07-31,332,32853,10/09/2020,07/31/2021
29201,C024575,2021-09-23 - 2022-08-26,8022,32853,09/23/2021,08/26/2022
29201,C024575,2022-08-27 - 2023-08-24,10504,32853,08/27/2022,08/24/2023
29201,C024575,2023-08-25 - 2024-08-25,12709,32853,08/25/2023,08/25/2024
29201,C024575,2024-08-26 - 2025-08-31,15756,32853,08/26/2024,08/31/2025
17254,C011399,2020-12-08 - 2020-12-18,3666,25360,12/08/2020,12/18/2020
17254,C011399,2023-05-03 - 2024-08-31,12005,25360,05/03/2023,08/31/2024
17254,C011399,2024-12-11 - 2025-08-31,17047,25360,12/11/2024,08/31/2025
974736,C072944,2020-10-07 - 2021-08-23,3198,38249,10/07/2020,08/23/2021
974736,C072944,2021-08-24 - 2022-08-24,7525,38249,08/24/2021,08/24/2022
974736,C072944,2022-09-12 - 2023-08-31,10723,38249,09/12/2022,08/31/2023
974736,C072944,2023-09-01 - 2024-08-31,12014,38249,09/01/2023,08/31/2024
974736,C072944,2024-10-22 - 2025-08-31,16543,38249,10/22/2024,08/31/2025
974736,C072944,2025-09-01 - 2026-08-31,17848,38249,09/01/2025,08/31/2026
162389,C053450,2022-05-06 - 2023-05-06,9683,4247,05/06/2022,05/06/2023
162389,C053450,2023-05-08 - 2024-05-08,12028,4247,05/08/2023,05/08/2024
162389,C053450,2024-05-09 - 2025-05-09,15046,4247,05/09/2024,05/09/2025
974564,C072822,2023-05-15 - 2024-05-31,12055,44354,05/15/2023,05/31/2024
974564,C072822,2024-06-03 - 2025-06-03,15233,44354,06/03/2024,06/03/2025
17684,C015172,2023-05-19 - 2025-05-19,12083,44371,05/19/2023,05/19/2025
1035891,C002220:2,2020-09-01 - 2021-07-31,1212,36727,09/01/2020,07/31/2021
1035891,C002220:2,2021-09-02 - 2022-09-01,7670,36727,09/02/2021,09/01/2022
1035891,C002220:2,2022-09-02 - 2023-09-02,10615,36727,09/02/2022,09/02/2023
1035891,C002220:2,2023-09-03 - 2024-08-31,12123,36727,09/03/2023,08/31/2024
1035891,C002220:2,2024-10-03 - 2025-08-31,16352,36727,10/03/2024,08/31/2025
11579,C000996,2020-08-11 - 2021-07-31,797,3261,08/11/2020,07/31/2021
11579,C000996,2021-09-24 - 2022-09-24,8041,3261,09/24/2021,09/24/2022
11579,C000996,2023-06-05 - 2024-08-15,12179,3261,06/05/2023,08/15/2024
11579,C000996,2024-08-16 - 2025-08-19,15362,3261,08/16/2024,08/19/2025
24603,C029187,2023-05-30 - 2023-08-31,12136,44401,05/30/2023,08/31/2023
24603,C029187,2023-09-01 - 2024-08-31,12775,44401,09/01/2023,08/31/2024
24603,C029187,2024-11-04 - 2025-11-04,16682,44401,11/04/2024,11/04/2025
24603,C029187,2025-11-05 - 2026-06-18,18461,44401,11/05/2025,06/18/2026
974746,C072953,2023-05-31 - 2024-05-31,12145,44405,05/31/2023,05/31/2024
974746,C072953,2024-08-29 - 2025-08-29,15877,44405,08/29/2024,08/29/2025
561097,C059096,2023-05-31 - 2024-05-31,12149,44408,05/31/2023,05/31/2024
561097,C059096,2024-06-01 - 2025-06-01,15026,44408,06/01/2024,06/01/2025
561097,C059096,2025-06-03 - 2026-06-03,18338,44408,06/03/2025,06/03/2026
10749,C044766,2020-09-25 - 2021-09-25,1804,37201,09/25/2020,09/25/2021
10749,C044766,2023-06-02 - 2024-06-02,12164,37201,06/02/2023,06/02/2024
10749,C044766,2024-06-24 - 2025-06-24,15391,37201,06/24/2024,06/24/2025
967149,C069481,2022-06-06 - 2023-08-31,9865,43054,06/06/2022,08/31/2023
967149,C069481,2024-06-10 - 2025-06-10,15293,43054,06/10/2024,06/10/2025
967149,C069481,2025-06-12 - 2026-06-12,18418,43054,06/12/2025,06/12/2026
974807,C073000,2023-06-06 - 2024-06-06,12187,44434,06/06/2023,06/06/2024
974807,C073000,2024-07-31 - 2025-07-31,15616,44434,07/31/2024,07/31/2025
974828,C073015,2020-09-18 - 2021-07-31,1668,37081,09/18/2020,07/31/2021
974828,C073015,2021-09-20 - 2022-09-19,7937,37081,09/20/2021,09/19/2022
974828,C073015,2022-11-07 - 2023-08-27,11237,37081,11/07/2022,08/27/2023
974828,C073015,2023-08-28 - 2024-08-31,12196,37081,08/28/2023,08/31/2024
974828,C073015,2024-09-01 - 2025-08-27,14195,37081,09/01/2024,08/27/2025
974828,C073015,2025-08-28 - 2026-08-31,17732,37081,08/28/2025,08/31/2026
974831,C073018,2023-06-07 - 2024-06-07,12197,44441,06/07/2023,06/07/2024
974831,C073018,2024-06-10 - 2025-06-10,15294,44441,06/10/2024,06/10/2025
974831,C073018,2025-08-19 - 2026-08-19,18807,44441,08/19/2025,08/19/2026
364030,C056504,2020-07-20 - 2021-07-20,566,34856,07/20/2020,07/20/2021
364030,C056504,2021-07-21 - 2022-07-21,6917,34856,07/21/2021,07/21/2022
364030,C056504,2022-07-22 - 2022-07-24,10256,34856,07/22/2022,07/24/2022
364030,C056504,2022-07-25 - 2023-07-25,10257,34856,07/25/2022,07/25/2023
364030,C056504,2023-07-26 - 2023-08-31,12203,34856,07/26/2023,08/31/2023
364030,C056504,2023-09-01 - 2024-09-05,12798,34856,09/01/2023,09/05/2024
364030,C056504,2024-09-06 - 2025-09-06,15858,34856,09/06/2024,09/06/2025
364030,C056504,2025-09-07 - 2026-09-07,18957,34856,09/07/2025,09/07/2026
454688,C057875,2020-09-11 - 2021-07-31,1441,36905,09/11/2020,07/31/2021
454688,C057875,2023-06-09 - 2024-06-09,12207,36905,06/09/2023,06/09/2024
454688,C057875,2024-07-17 - 2025-07-17,15527,36905,07/17/2024,07/17/2025
454688,C057875,2025-07-18 - 2026-08-22,18830,36905,07/18/2025,08/22/2026
974889,C073051,2023-06-13 - 2024-06-13,12232,44460,06/13/2023,06/13/2024
974889,C073051,2024-06-14 - 2025-06-14,15330,44460,06/14/2024,06/14/2025
974889,C073051,2025-06-16 - 2026-06-16,18426,44460,06/16/2025,06/16/2026
24886,C032764,2023-06-16 - 2024-08-31,12259,44478,06/16/2023,08/31/2024
24886,C032764,2025-01-08 - 2026-08-31,17180,44478,01/08/2025,08/31/2026
974920,C073068,2023-06-15 - 2024-06-15,12252,44473,06/15/2023,06/15/2024
974920,C073068,2024-06-17 - 2025-06-17,15340,44473,06/17/2024,06/17/2025
334248,C056061,2020-07-01 - 2021-07-01,219,32422,07/01/2020,07/01/2021
334248,C056061,2021-07-02 - 2022-07-02,6969,32422,07/02/2021,07/02/2022
334248,C056061,2022-07-05 - 2023-07-05,10125,32422,07/05/2022,07/05/2023
334248,C056061,2023-07-06 - 2024-07-06,12273,32422,07/06/2023,07/06/2024
334248,C056061,2024-08-27 - 2025-08-27,15843,32422,08/27/2024,08/27/2025
326991,C055921,2020-07-01 - 2021-07-01,77,32024,07/01/2020,07/01/2021
326991,C055921,2021-07-02 - 2022-07-02,6724,32024,07/02/2021,07/02/2022
326991,C055921,2022-07-03 - 2022-07-04,10127,32024,07/03/2022,07/04/2022
326991,C055921,2022-07-05 - 2023-07-05,10128,32024,07/05/2022,07/05/2023
326991,C055921,2023-07-06 - 2024-07-06,12274,32024,07/06/2023,07/06/2024
326991,C055921,2024-07-10 - 2025-07-10,15484,32024,07/10/2024,07/10/2025
975005,C073120,2023-02-21 - 2024-02-21,11693,44113,02/21/2023,02/21/2024
975005,C073120,2024-02-22 - 2025-02-22,14382,44113,02/22/2024,02/22/2025
975005,C073120,2025-02-23 - 2026-02-23,17592,44113,02/23/2025,02/23/2026
975007,C073122,2023-06-09 - 2023-06-23,12288,44454,06/09/2023,06/23/2023
975007,C073122,2023-06-26 - 2024-06-26,12289,44454,06/26/2023,06/26/2024
975007,C073122,2024-06-27 - 2025-06-27,15415,44454,06/27/2024,06/27/2025
5785,C045633,2020-09-01 - 2021-07-31,1205,36721,09/01/2020,07/31/2021
5785,C045633,2022-06-28 - 2023-06-28,10069,36721,06/28/2022,06/28/2023
5785,C045633,2023-06-29 - 2024-06-29,12290,36721,06/29/2023,06/29/2024
5785,C045633,2024-07-01 - 2025-07-01,15430,36721,07/01/2024,07/01/2025
5785,C045633,2025-07-02 - 2026-07-24,18662,36721,07/02/2025,07/24/2026
961351,C066722,2025-07-07 - 2026-07-07,18557,49341,07/07/2025,07/07/2026
975052,C073134,2023-06-27 - 2024-08-26,12307,44505,06/27/2023,08/26/2024
975052,C073134,2024-08-27 - 2025-08-20,15048,44505,08/27/2024,08/20/2025
975219,C073171,2023-06-30 - 2024-06-30,12322,44472,06/30/2023,06/30/2024
975219,C073171,2024-07-01 - 2025-07-01,15428,44472,07/01/2024,07/01/2025
975219,C073171,2025-07-02 - 2026-07-07,18546,44472,07/02/2025,07/07/2026
975237,C073185,2023-07-06 - 2024-07-06,12337,44516,07/06/2023,07/06/2024
975237,C073185,2024-07-09 - 2025-07-09,15467,44516,07/09/2024,07/09/2025
975237,C073185,2025-07-10 - 2026-07-11,18587,44516,07/10/2025,07/11/2026
11888,C008101,2020-09-08 - 2021-07-31,1324,36808,09/08/2020,07/31/2021
11888,C008101,2021-08-01 - 2022-08-01,6436,36808,08/01/2021,08/01/2022
11888,C008101,2022-08-02 - 2023-08-31,10260,36808,08/02/2022,08/31/2023
11888,C008101,2023-09-01 - 2024-08-31,12431,36808,09/01/2023,08/31/2024
11888,C008101,2024-09-01 - 2025-08-31,14333,36808,09/01/2024,08/31/2025
975046,C073131,2023-07-24 - 2024-08-31,12438,44553,07/24/2023,08/31/2024
975046,C073131,2024-09-06 - 2025-08-27,15971,44553,09/06/2024,08/27/2025
975046,C073131,2025-08-28 - 2026-08-31,18876,44553,08/28/2025,08/31/2026
6670,C008107,2023-04-03 - 2023-06-16,11846,44225,04/03/2023,06/16/2023
6670,C008107,2023-07-25 - 2024-08-31,12445,44225,07/25/2023,08/31/2024
6670,C008107,2024-09-01 - 2025-08-25,15444,44225,09/01/2024,08/25/2025
6670,C008107,2025-08-26 - 2026-08-31,18565,44225,08/26/2025,08/31/2026
975519,C073369,2023-07-25 - 2024-08-31,12446,44556,07/25/2023,08/31/2024
975519,C073369,2024-09-01 - 2025-08-31,15192,44556,09/01/2024,08/31/2025
11787,C005581,2023-07-25 - 2024-08-15,12447,44557,07/25/2023,08/15/2024
11787,C005581,2024-08-16 - 2025-08-10,12448,44557,08/16/2024,08/10/2025
11787,C005581,2025-08-11 - 2026-08-31,12449,44557,08/11/2025,08/31/2026
11787,C005581,2026-09-01 - 2027-08-31,12450,44557,09/01/2026,08/31/2027
11787,C005581,2027-09-01 - 2028-08-31,12451,44557,09/01/2027,08/31/2028
975521,C073370,2023-07-25 - 2024-08-31,12446,44556,07/25/2023,08/31/2024
975521,C073370,2024-09-01 - 2025-08-31,15192,44556,09/01/2024,08/31/2025
22589,C013409,2020-09-08 - 2021-08-02,1328,36812,09/08/2020,08/02/2021
22589,C013409,2021-08-03 - 2022-08-03,6709,36812,08/03/2021,08/03/2022
22589,C013409,2022-08-19 - 2023-08-19,10462,36812,08/19/2022,08/19/2023
22589,C013409,2023-08-20 - 2024-08-20,12465,36812,08/20/2023,08/20/2024
22589,C013409,2024-08-21 - 2025-08-21,15731,36812,08/21/2024,08/21/2025
22589,C013409,2025-08-29 - 2026-08-31,18900,36812,08/29/2025,08/31/2026
10722,C044577,2020-07-08 - 2021-07-31,469,33910,07/08/2020,07/31/2021
10722,C044577,2021-08-01 - 2022-08-01,7435,33910,08/01/2021,08/01/2022
10722,C044577,2022-08-02 - 2023-08-02,10172,33910,08/02/2022,08/02/2023
10722,C044577,2023-08-14 - 2024-08-14,12583,33910,08/14/2023,08/14/2024
10722,C044577,2024-08-15 - 2025-08-31,14828,33910,08/15/2024,08/31/2025
13341,C021282,2020-09-11 - 2021-07-31,1441,36905,09/11/2020,07/31/2021
13341,C021282,2023-06-09 - 2024-06-09,12207,36905,06/09/2023,06/09/2024
13341,C021282,2024-07-17 - 2025-07-17,15527,36905,07/17/2024,07/17/2025
13341,C021282,2025-07-18 - 2026-08-22,18830,36905,07/18/2025,08/22/2026
20742,C041618,2020-09-01 - 2021-07-31,1182,36705,09/01/2020,07/31/2021
20742,C041618,2021-08-01 - 2022-08-11,6455,36705,08/01/2021,08/11/2022
20742,C041618,2022-08-12 - 2023-08-13,10263,36705,08/12/2022,08/13/2023
20742,C041618,2023-08-14 - 2024-08-13,12523,36705,08/14/2023,08/13/2024
20742,C041618,2024-08-14 - 2025-08-31,15493,36705,08/14/2024,08/31/2025
975606,C073427,2023-08-08 - 2024-08-08,12543,44592,08/08/2023,08/08/2024
975606,C073427,2024-09-13 - 2025-09-13,16075,44592,09/13/2024,09/13/2025
974724,C072941,2020-08-12 - 2021-07-31,810,36022,08/12/2020,07/31/2021
974724,C072941,2021-08-01 - 2022-08-14,6843,36022,08/01/2021,08/14/2022
974724,C072941,2022-08-15 - 2023-08-07,9652,36022,08/15/2022,08/07/2023
974724,C072941,2023-08-08 - 2024-08-08,11907,36022,08/08/2023,08/08/2024
974724,C072941,2025-02-04 - 2026-06-30,17468,36022,02/04/2025,06/30/2026
975690,C073486,2023-07-06 - 2024-07-06,12337,44516,07/06/2023,07/06/2024
975690,C073486,2024-07-09 - 2025-07-09,15467,44516,07/09/2024,07/09/2025
975690,C073486,2025-07-10 - 2026-07-11,18587,44516,07/10/2025,07/11/2026
4929,C037702,2023-08-15 - 2024-08-15,12591,44608,08/15/2023,08/15/2024
4929,C037702,2024-08-21 - 2025-08-21,15783,44608,08/21/2024,08/21/2025
13047,C019154,2023-08-16 - 2024-08-16,12600,44611,08/16/2023,08/16/2024
13047,C019154,2024-08-19 - 2025-08-19,15750,44611,08/19/2024,08/19/2025
712824,C060530,2020-08-26 - 2021-07-27,1034,36599,08/26/2020,07/27/2021
712824,C060530,2021-07-28 - 2022-06-30,7111,36599,07/28/2021,06/30/2022
712824,C060530,2022-07-11 - 2023-08-15,9702,36599,07/11/2022,08/15/2023
712824,C060530,2023-08-16 - 2024-08-16,12558,36599,08/16/2023,08/16/2024
712824,C060530,2024-08-17 - 2025-07-27,15706,36599,08/17/2024,07/27/2025
712824,C060530,2025-07-28 - 2026-08-31,18664,36599,07/28/2025,08/31/2026
31543,C045911,2024-10-16 - 2025-10-16,16490,47540,10/16/2024,10/16/2025
975794,C073544,2023-08-16 - 2024-08-16,12648,44633,08/16/2023,08/16/2024
975794,C073544,2024-08-17 - 2025-08-17,15645,44633,08/17/2024,08/17/2025
975794,C073544,2025-08-18 - 2026-08-18,18780,44633,08/18/2025,08/18/2026
13165,C020015,2020-08-24 - 2021-07-31,995,36540,08/24/2020,07/31/2021
13165,C020015,2021-08-01 - 2022-08-07,6110,36540,08/01/2021,08/07/2022
13165,C020015,2022-08-08 - 2023-08-04,9444,36540,08/08/2022,08/04/2023
13165,C020015,2023-08-05 - 2024-08-05,11713,36540,08/05/2023,08/05/2024
13165,C020015,2024-08-06 - 2025-07-27,14957,36540,08/06/2024,07/27/2025
13165,C020015,2025-07-28 - 2026-08-31,17299,36540,07/28/2025,08/31/2026
975836,C073570,2023-08-21 - 2025-06-17,12636,44629,08/21/2023,06/17/2025
975836,C073570,2025-06-20 - 2026-06-20,18469,44629,06/20/2025,06/20/2026
28650,C020662,2023-08-21 - 2024-08-21,12640,44630,08/21/2023,08/21/2024
28650,C020662,2024-10-15 - 2025-10-15,16458,44630,10/15/2024,10/15/2025
793283,C061813,2023-08-21 - 2024-08-21,12642,44632,08/21/2023,08/21/2024
793283,C061813,2024-08-22 - 2025-08-22,15747,44632,08/22/2024,08/22/2025
975889,C073601,2020-08-20 - 2021-08-02,917,36357,08/20/2020,08/02/2021
975889,C073601,2021-08-03 - 2022-08-07,6362,36357,08/03/2021,08/07/2022
975889,C073601,2022-08-08 - 2023-08-31,9731,36357,08/08/2022,08/31/2023
975889,C073601,2023-09-01 - 2024-08-31,12674,36357,09/01/2023,08/31/2024
975889,C073601,2024-09-01 - 2025-08-31,15148,36357,09/01/2024,08/31/2025
975892,C073604,2021-09-16 - 2022-08-08,7889,41799,09/16/2021,08/08/2022
975892,C073604,2022-08-09 - 2023-08-31,9512,41799,08/09/2022,08/31/2023
975892,C073604,2023-09-01 - 2024-08-31,13774,41799,09/01/2023,08/31/2024
975892,C073604,2024-09-30 - 2025-08-31,16300,41799,09/30/2024,08/31/2025
